"created_at","text","len","likes","RTs","user_name"
"2021-11-10 18:28:11","#anuncio  #confirmado  #loustomlinson  llegará al  #perú para ofrecer  mega concierto #tendenciaperu https://t.co/B1Pz7e0wPD","1","1","perushowtv"
"2021-11-10 18:27:05","Somos la #ComunidadLatina de #Fans de #Musica de #Serenatas Somos #Serenateros por la #Vida el #Amor y las #Mujeres… https://t.co/hhD29PrzhX","2","1","serenateando_"
"2021-11-10 18:26:18","Polos Terror Cult Classic
By locomotionperu 
Visita nuestra web 👉 https://t.co/bWkOG7hOPq 
.
.
.
 #michaelmyers… https://t.co/NRkOeI2SrA","2","0","toysmasterpe"
"2021-11-10 18:25:39","4/5⚽️#Catar2022 *fecha 13* #Perú 🇵🇪 se enfrenta a #Bolivia 🇧🇴 a las 21:00 ¿Cómo crees que terminará este partido?","2","1","teleamazonasec"
"2021-11-10 18:24:22","Una señal que puede salvar vidas. #Larimarcuba 
#EEUU
#Mexico
#África 
#Gambia
#China
#Europa
#Canada
#España… https://t.co/l8HgbHmNEd","0","0","LariMarCuba"
"2021-11-10 18:20:38","@PedroCastilloTe ¿tan pronto te desmoronaste? Tu frágil gobierno no obtendrá concesiones gratuitas para #Perú. Ya l… https://t.co/5cuuhG2EaO","1","1","aliciavicchio"
"2021-11-10 18:19:11","Luis Alberto Sánchez, uno de los grandes intelectuales del #Perú nació en la calle Monopinta hoy cuadra 7 del jirón… https://t.co/t79YgbeWmi","0","0","psolorzano79"
"2021-11-10 18:17:46","@Noktambuleante #100Dias 
Se vende avión presidencial 
Que sigue? Alquiler de Palacio de gobierno?
#Castillo… https://t.co/veQeI4v9H1","2","0","Marita_mp1"
"2021-11-10 18:17:39","Extraño mucho a mis patas perrunos. A los que me vendieron, a los vecinos que robé cuyes y gallinas y se quejaron d… https://t.co/Y6FyeSoIZa","124","46","leamosuncuento"
"2021-11-10 18:16:11","#Perú: Anuncio de ASAMBLEA CONSTITUYENTE por Pedro Castillo es una bomba a la economía. A tomar precauciones, se vi… https://t.co/XfX63Tx1Hp","2","1","EnelOjodelCondo"
"2021-11-10 18:15:47","@Light_Publi Su #marca en todas partes /#Agendas2022 #AgendasCorporativas /Modelo: #Gerencial - #Semanarias /Tapa:… https://t.co/FutpBA35fp","1","1","Light_Publi"
"2021-11-10 18:15:00","La Ciudad Sagrada de Caral

La arqueóloga Ruth Shady y su equipo localizaron e investigaron la civilización más ant… https://t.co/eDTY3YAnrs","91","39","dw_espanol"
"2021-11-10 18:14:00","#LaPrevia Revisa el análisis previo del partido entre la @TuFPF y @FBF_BO en un encuentro válido por la fecha 13 de… https://t.co/RjzOo4wKRl","1","0","apostemos_peru"
"2021-11-10 18:10:02","Aquí te dejó una dieta vegana por si te interesa  https://t.co/Al2glpztwB 
#dieta #Vegan #vegano #perderpeso… https://t.co/3pGdotRNAL","1","1","SONIA_VEGANA"
"2021-11-10 18:09:12","#Perú | En el marco del Proyecto Especial de Inversión Pública (#PEIP) “#EscuelasBicentenario”, el ministro de Educ… https://t.co/B0QgR9Z2Uh","2","0","Diario_EP"
"2021-11-10 18:08:20","@VirgiDArbulu @PedroCastilloTe @DEVIDAPERU Siguen bombardeando nuestras instituciones y nuestros valores, acá están… https://t.co/3okb5kQ8KF","1","0","h_1789"
"2021-11-10 18:07:51","Tener acceso a internet es tener acceso a #oportunidades de desarrollo. Con ello, esperamos profundizar en mercados… https://t.co/3gGfs8QIc5","0","0","LuisGerLinares"
"2021-11-10 18:07:00","#Perú | Anunció de ASAMBLEA CONSTITUYENTE por Pedro Castillo, podría generar escasez de alimentos de primera necesi… https://t.co/s7V20clDHj","0","0","EnelOjodelCondo"
"2021-11-10 18:03:30","#100Dias 
Se vende avión presidencial 
Que sigue? Alquiler de Palacio de gobierno? Airbnb ? 
#Castillo… https://t.co/01WgBCRgOi","3","0","Marita_mp1"
"2021-11-10 18:03:02","#Perú: ¡Dios nos salve! Ahora si el dólar se dispara a más de 5 soles. #URGENTE #ULTIMAHORA #TipoDeCambio #DolarParalelo #Economia #Mundo","1","1","EnelOjodelCondo"
"2021-11-10 18:02:23","SORTEO: RULETON ACTIVO PERU 1:00 PM
FECHA: 10/11/2021
GANADOR: 35 JIRAFA
#ruletonactivo
#ruletonactivo_peru… https://t.co/pYUipBs7hl","0","0","ruletonactivo"
"2021-11-10 18:02:17","SORTEO: RULETON ACTIVO COLOMBIA 1:00 PM
FECHA: 10/11/2021
GANADOR: 05 LEON
#ruletonactivo
#ruletonactivo_peru… https://t.co/OKZJsIwW0W","0","0","Ruletonactivo_c"
"2021-11-10 18:02:10","ALGUIEN NECESITA UI DE ESTOS LIBROS??!?!?! LOS VENDO AL DM 
#LIMA #LIBROS #FERIADELLIBRO #PERU https://t.co/HbmTXuBJrT","0","0","unzackwitable"
"2021-11-10 18:02:04","Reporte de 🇵🇪 #Perú 10/11/2021
Casos nuevos: 0
Casos totales: 2,207,890
Muertes nuevas: 0
Muertes totales: 200,469… https://t.co/nwyvB3GZNq","0","0","AlertasCOVID19"
"2021-11-10 18:01:39","SORTEO: RULETON ACTIVO PERU 1:00 PM
FECHA: 10/11/2021
#ruletonactivo
#ruletonactivo_peru
#ruletonactivo_colombia… https://t.co/G8JPiCs3L2","0","0","ruletonactivo"
"2021-11-10 18:01:34","SORTEO: RULETON ACTIVO COLOMBIA 1:00 PM
FECHA: 10/11/2021
#ruletonactivo
#ruletonactivo_peru… https://t.co/VN9d3tPvC9","0","0","Ruletonactivo_c"
"2021-11-10 18:01:14","✔Llegó el momento de “HUMANIZAR LA CARGA” por tu salud y bienestar laboral.

✔Los trabajadores del cemento, la cons… https://t.co/fjSZ3ivDym","0","0","fetraceppe"
"2021-11-10 18:00:55","🔥PERÚ RECIBE A BOLIVIA EN DUELO CLAVE🔥
⚽El partido Perú vs. Bolivia se llevará a cabo este jueves 11 de noviembre p… https://t.co/oN5b0VvWvi","0","0","noticia20285268"
"2021-11-10 18:00:29","“Hasta el izquierdista Pedro Castillo rechaza la farsa electoral en Nicaragua” https://t.co/t5FtEWQmTd #Perú 🔴","0","0","InteligenciaEs"
"2021-11-10 18:00:05","El día 14 de oct. sierra y selva 🇵🇪 presentaron días cálidos, incluso 6 estaciones registraron récords altos de la… https://t.co/5F2wPsk3xf","0","0","RonaldMndz"
"2021-11-10 18:00:00","#PERÚ 🇵🇪I Paralizada la minera Antamina por bloqueos de los comuneros de Aquia ⛏️🔥 
https://t.co/vdqHW9Wmxu","2","0","iDiarioES"
"2021-11-10 17:59:59","🧐SOBERÓN DESIGNADO PRESIDENTE DE DEVIDA
☝Ricardo Soberón ha sido designado como el nuevo presidente ejecutivo de la… https://t.co/6qJFDqWOvY","0","0","noticia20285268"
"2021-11-10 17:58:16","Porque habla de “madres” y no de “padres” en general me suena a mansplaining y a más de lo mismo que en un país tan… https://t.co/RkyKH6S1JX","2","0","agobiosdemadre"
"2021-11-10 17:58:08","🚨MÁS DE 3500 FUNCIONARIOS COMETIERON IRREGULARIDADES🚨
🧐👉Contralor Shack dice que esos servidores han sido hallados… https://t.co/FlAZsshgVE","0","0","noticia20285268"
"2021-11-10 17:57:19","@FMBBVA #Peru #FMBBVAConectados

“Regresamos rápido para ver a nuestros hijos, nuestra chacra, nuestros animales y… https://t.co/WxKRi5XgkJ","2","1","ConfianzaSAA"
"2021-11-10 17:56:00","#10Nov  ✅Quieres Plata❓Juega y Gana Con @ReyLotto✅

 Ingresa a Nuestras Web👉https://t.co/IEQL4bePnO 💕❣️

Tambien es… https://t.co/HmmLDnvwvy","0","0","LaLupaDelDinero"
"2021-11-10 17:55:10","Alex Maticorena, de la Radio La Jefa, destacó al delantero boliviano y también al arquero Lampe, en la previa del p… https://t.co/wATzJTS63k","1","0","DiezDeportes"
"2021-11-10 17:54:38","Asoma peligro de destitución presidencial en #Peru  por crisis militar https://t.co/oTUB1TpGbW https://t.co/XoLztcH0c4","1","3","5deseptiembrecu"
"2021-11-10 17:52:42","Yo soy extranjera y por eso me abstengo de comentar sobre asuntos internos. Sin embargo, me causa asombro que alred… https://t.co/HOvIt5SxgZ","4","1","agobiosdemadre"
"2021-11-10 17:51:08","🧐 PEDRO CASTILLO PRESENTA INFORME DE SUS PRIMEROS 100 DÍAS DE GOBIERNO
#PedroCastillo #Perú #Gobierno
📢Mantente inf… https://t.co/5Dj4b2bwhT","0","0","noticia20285268"
"2021-11-10 17:50:19","📲📲📲 ¡¡¡Ya estamos en YouTube!!!

#Actualidad #COVID19  #Peru #informacion #YouTube #Tecnologia #Noviembre https://t.co/zPT8fV67xk","0","0","CovtecPeru"
"2021-11-10 17:48:51","Don Dionisio Romero tambien es productor de aceite de palma en #PERU https://t.co/TaTxFFAV5T","1","0","sueltoenplaza1"
"2021-11-10 17:48:19","Llegó una #KrugerNoticia 🚀
Este 11, 12 y 13 de noviembre Kruger participará en el Seminario Internacional de Microf… https://t.co/j6AnBqQEZD","2","1","krugercorp"
"2021-11-10 17:48:07","Varikosette Farmacias Precio Donde Comprar ¿Cómo Funciona https://t.co/t7m8zFNa6q via @YouTube 
Varikosette 💖 - cui… https://t.co/OwoozKbKIM","0","0","Wm33245600"
"2021-11-10 17:47:37","@PedroCastilloTe ¿Cien días de gestión? Pero ¿qué ha hecho? Yo personalmente siento que #Peru,  mi país está sin presidente","0","0","Coberno"
"2021-11-10 17:47:10","Este se celebra el 11 de noviembre de cada año y como todo son las famosas ""supersticiones"" Chinas. 
#DCastellCorp… https://t.co/9DvD2XqBaH","0","0","DcastellCorp"
"2021-11-10 17:47:09","Desliza los post para conocer más acerca de esta celebración que arranca a la media noche en Asia. #DCastellCorp… https://t.co/tsdHinWBaK","1","0","DcastellCorp"
"2021-11-10 17:45:59","#Perú | Pedro Castillo, le acaba de meter un camión de DINAMITA al Perú y al @congresoperu: Nueva CONSTITUCIÓN.… https://t.co/szsEjDSWiL","0","0","EnelOjodelCondo"
"2021-11-10 17:45:12","Presidente Pedro Castillo en balance a 100 días de su gobierno va al choque con @congresoperu al presentar proyecto… https://t.co/JtL5YHycRt","0","0","Azpitia"
"2021-11-10 17:44:00","No es sector, sindicalista vago, es un país y se llama: #PERÚ.
#QueNoTeEngañen https://t.co/qLccpijlHL","9","2","cesar_qnte"
"2021-11-10 17:43:38","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Solo con el diálogo se resuelven los problemas. Exhortó a trabaj… https://t.co/yBNn6BApea","7","1","teleSURtv"
"2021-11-10 17:42:38","A todos nuestros amigos el señor @MartinVizcarraC   les está invitando para que puedan ingresar al Facebook del pre… https://t.co/wUOZYeKPqZ","19","4","netobusta"
"2021-11-10 17:42:01","Quemador de grasa Black Latte ☕️ 💖 para adelgazar con carbón activado, p... https://t.co/VS3B6Ax3aP via @YouTube 
C… https://t.co/etepy49wR4","0","0","Wm33245600"
"2021-11-10 17:41:10","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se está presentando al Congreso un proyecto de ley que que prohí… https://t.co/H7RXIsSIw4","13","9","teleSURtv"
"2021-11-10 17:40:13","@presidenciaperu @PedroCastilloTe Ni leyendo lo que le escriben a #PedroCastillo es capaz de transmitir una propues… https://t.co/BG2eEhgePq","1","0","cl_ruht"
"2021-11-10 17:39:13","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se está presentando al Congreso un proyecto de ley que sancione… https://t.co/lwOBbUINXI","5","4","teleSURtv"
"2021-11-10 17:38:31","""Noticias digitales""! https://t.co/B6KqDq2an2 Invitados: @bucker125 #perú #congreso","0","0","Cte_Martin"
"2021-11-10 17:37:53","#Perú: ¡Se acabó el @congresoperu! Toma tu chocolate CONGRESO CAMARÓN. #URGENTE #ULTIMAHORA","0","0","EnelOjodelCondo"
"2021-11-10 17:37:42","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: La corrupción y impunidad nos han hecho mucho daño, y en un Gobi… https://t.co/SVgKNx05LM","13","7","teleSURtv"
"2021-11-10 17:37:36","#FMBBVAConectados | ¿Qué implica la brecha #digital para la población vulnerable de #AméricaLatina? Nos lo cuentan… https://t.co/t10V2PnP7p","2","2","FMBBVA"
"2021-11-10 17:37:25",".@PedroCastilloTe anuncia que #Perú venderá el #avión presidencial, un anuncio similar al que hizo hace poco el pre… https://t.co/RQJBCL88cr","2","2","franklinbriceno"
"2021-11-10 17:37:23","En #Perú el presidente quiere vender el avión presidencial para invertir ese dinero en educación y salud. 

¿Cómo n… https://t.co/wMH6vgLgh0","8","2","AlexGonzor"
"2021-11-10 17:36:08","El presidente de la República, @PedroCastilloTe , anunció desde la Plaza de Armas de #Ayacucho, el inicio de la mas… https://t.co/T9Sb4UeIoj","6","2","MinemPeru"
"2021-11-10 17:35:48","😰 ¡IMÁGENES IMPACTANTES!
Un indigente atacó a piedrazos a una niña de tres años que se encontraba en la vía pública… https://t.co/igP5T63iv4","0","0","OestePlatense"
"2021-11-10 17:35:35","Política:  Perú, el país que no quiere aprender, titula director de Oxfam en El País - La República Perú… https://t.co/Q9JVqx7nk5","0","2","UniversidadPe"
"2021-11-10 17:34:53","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Venderemos el avión presidencial para obtener recursos destinado… https://t.co/uXTV4d7bEk","24","17","teleSURtv"
"2021-11-10 17:32:56","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: En un Gobierno del pueblo los funcionarios van a viajar como un… https://t.co/RVPGUFaNVW","10","9","teleSURtv"
"2021-11-10 17:30:23","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se tranfirieron más de 400 millones para facilitar el acceso a u… https://t.co/PcqdNfmp2i","5","5","teleSURtv"
"2021-11-10 17:30:06","#Perú 🇵🇪 | El ministerio de la Producción (@MINPRODUCCION) y la Sociedad Nacional de Industrias (@SNIndustrias) se… https://t.co/YkcmLnMzTm","0","0","IPesqueras"
"2021-11-10 17:30:05","#ChampionsLeague Probabilidades

Nacionalidad del equipo ganador:
🏴󠁧󠁢󠁥󠁮󠁧󠁿 Inglesa -130
🇩🇪 Alemana +300
🇫🇷 Francesa… https://t.co/69Uek63JwP","3","3","Perubetpe"
"2021-11-10 17:30:00","Las nuevas locomotoras #SALI de la Ferroviaria Andina tienen la potencia necesaria para reactivar el transporte de… https://t.co/noQvdEI9Hw","0","0","ICEXBolivia"
"2021-11-10 17:30:00","Crecimiento económico para países del APEC en 6% https://t.co/zqr30yHV3k #Perú https://t.co/VSKbrZkxj9","0","0","elsombreroperu"
"2021-11-10 17:30:00","Así fortalecemos las capacidades para combatir la corrupción en #Panamá 🇵🇦 , #Colombia 🇨🇴 y #Perú 🇵🇪:… https://t.co/PhSFZ71KKm","5","1","UNODC_ROPAN"
"2021-11-10 17:29:26","#Perú | Esta mañana los arqueólogos, ubicados en la zona arqueológica de #ChanChan, ubicada en la provincia de… https://t.co/swg8FFNW30","0","0","Diario_EP"
"2021-11-10 17:28:54","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: En marzo del 2022 se retomarán las clases presenciales👉… https://t.co/VyM1yJjRLv","3","3","teleSURtv"
"2021-11-10 17:28:28","#PedroCastillo cantó ""Flor de Retama"" pero no todo el pueblo no cantó con él solo sus ministros y cortó rápido. Cie… https://t.co/4Jnx8xvuRI","1","0","cl_ruht"
"2021-11-10 17:27:15","Somos Global Track rastreo satelital las 24 horas...

#gps #gpstrack #gpstrackingsistema
#gpstrackervehiculos… https://t.co/M8bGbnm9WC","0","0","GlobalTrackPeru"
"2021-11-10 17:27:14","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se entregó un bono de 300 soles por persona para aliviar la situ… https://t.co/skGscasWy9","5","3","teleSURtv"
"2021-11-10 17:24:59","@canalN_ Todo el #Perú sabe, hasta los pobres mediocres q viven en un mundo paralelo sin migaja y los q maman d la… https://t.co/pdZMNKNrus","1","0","Osorme4"
"2021-11-10 17:24:40","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Solicitamos al Congreso la delegación de facultades sobre la ref… https://t.co/aMmTg5OOjq","7","4","teleSURtv"
"2021-11-10 17:22:48","🚁 Conoce las características de nuestra flota:

AIRBUS H125

Versatilidad de usos:

Fotografía y Filmación aérea
Co… https://t.co/ARazJxUKGw","4","1","EcocopterEc"
"2021-11-10 17:22:43","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Más de 2 mil millones de soles han sido destinados para garantiz… https://t.co/v4aGRt49B3","12","5","teleSURtv"
"2021-11-10 17:21:45","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se destinaron 14 mil millones de soles para mantener la operació… https://t.co/FNnVQcrbnG","6","4","teleSURtv"
"2021-11-10 17:21:00","🥳Quieres llevar tu Imaginación a las #Vegas ❓❓

Te Invitamos a Nuestro Unico #Casino en Vivo , y Los Mejores #Slots… https://t.co/urJyPqEGnk","1","0","LaLupaDelDinero"
"2021-11-10 17:20:25","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se crearon 300 mil puestos de trabajo entre julio y septiembre d… https://t.co/bWg4huXfWS","6","3","teleSURtv"
"2021-11-10 17:20:00","@Le_Figaro Vender arte precolombino reduce el patrimonio de la humanidad a decoración, protestan #México, #Colombia… https://t.co/dSBtH1uI4f","37","20","lajornadaonline"
"2021-11-10 17:19:05","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Hemos logrado un gran avance en la vacunación. El Ministerio de… https://t.co/mkuRYVrJ12","4","4","teleSURtv"
"2021-11-10 17:14:56",".@PedroCastilloTe dice que #Perú ha ""iniciado el proceso de #renegociación del gas con el consorcio #Camisea"".","0","0","franklinbriceno"
"2021-11-10 17:14:41","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se presentó ante el Congreso el proyecto de ley para la masifica… https://t.co/weNyuLvnaB","6","3","teleSURtv"
"2021-11-10 17:13:13","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Se inició la masificación del gas para todo el país👉… https://t.co/g3xH6bYjuX","9","5","teleSURtv"
"2021-11-10 17:11:59","🤗Siempre es bueno encontrarnos
 ✨Agenda este encuentro en #Perú👇
📣VII #ÁgoraLes 2021, ""𝐑𝐞𝐜𝐮𝐩𝐞𝐫𝐚𝐧𝐝𝐨 𝐌𝐞𝐦𝐨𝐫𝐢𝐚𝐬 𝐲 𝐭𝐞𝐣𝐢𝐞… https://t.co/rhZurE3Wtt","2","0","LESLACred"
"2021-11-10 17:11:04","#ENVIVO 🔴 | Presidente de #Perú, @PedroCastilloTe: Hemos logrado cosas importantes en estos 100 días de Gobierno. M… https://t.co/u44ls1gCR6","14","6","teleSURtv"
"2021-11-10 17:11:04","@CHVNoticias Hasta #Peru es un país mas serio que #Chile

Fue capaz de destituir al socio de Bancard de Piñera
Fue… https://t.co/pGz2r84G7H","0","0","taxusrock"
"2021-11-10 17:09:37","Cuando una felatriz de alias Lagarto sale a defender a la cloacal organización criminal que ha copado el Estado, qu… https://t.co/VEyAgPLt4C","1","0","Fatido1"
"2021-11-10 17:08:18","SE VOLVIÓ LOCO ESTE TIPO!!!#VacanciaPedroCastillo #VacanciaPedroCastilloYa #VacanciaYa #CastilloEstáLoco… https://t.co/d9a03eY5zL","1","1","PeruYorch"
"2021-11-10 17:08:03","El equipo de todos!!!
La selección 🇵🇪 perfila el once para enfrentar mañana a Bolivia desde las 9pm, con Gallese; A… https://t.co/OkR0lxrXu2","267","11","eltankearias"
"2021-11-10 17:06:35","#ENVIVO 🔴 |  Presidente de #Perú, @PedroCastilloTe: Queremos concretar en el Gobierno del Pueblo un camino libre de… https://t.co/fd3TQOqtqe","12","6","teleSURtv"
"2021-11-10 17:05:11","Sacaremos de las compras del día sábado de este periódico. Ser doble rasero es ser parte de las incongruencias que… https://t.co/OWp6u1OhNY","0","0","EstrategiaLife"
"2021-11-10 17:05:00","@Le_Figaro Vender arte precolombino reduce el patrimonio de la humanidad a decoración, protestan #México, #Colombia… https://t.co/cttDDyT0yx","6","2","LaJornada"
"2021-11-10 17:05:00","Descubre adidas Vs Pace, Zapatillas Hombre, Azul Blanco, 42 2/3 EU de adidas https://t.co/VaQuCM2dbV a través de… https://t.co/USJu3BVYOb","1","1","SONIA_VEGANA"
"2021-11-10 17:04:42","Nuestra objetivo es subirnos al futuro y estar a la vanguardia de la tecnología, es por eso que el proyecto y la co… https://t.co/emERP6f7pE","3","1","firulaixcoin"
"2021-11-10 17:03:25","📢 | ¡Conoce un poco más sobre el colibrí cola de espátula!  

📌 Esta ave fue descubierta en 1853 por el coleccionis… https://t.co/a2ZD8LWgUS","0","0","participa_pe"
"2021-11-10 17:02:30","SORTEO: RULETON ACTIVO PERU 12:00 PM
FECHA: 10/11/2021
GANADOR: 17 PAVO
#ruletonactivo
#ruletonactivo_peru… https://t.co/JZV41VhpT1","1","1","ruletonactivo"
"2021-11-10 17:02:25","SORTEO: RULETON ACTIVO COLOMBIA 12:00 PM
FECHA: 10/11/2021
GANADOR: 14 PALOMA
#ruletonactivo
#ruletonactivo_peru… https://t.co/Bxt2d4EELH","1","1","Ruletonactivo_c"
"2021-11-10 17:01:48","SORTEO: RULETON ACTIVO PERU 12:00 PM
FECHA: 10/11/2021
#ruletonactivo
#ruletonactivo_peru
#ruletonactivo_colombia… https://t.co/ovUgmgtXeR","1","1","ruletonactivo"
"2021-11-10 17:01:42","SORTEO: RULETON ACTIVO COLOMBIA 12:00 PM
FECHA: 10/11/2021
#ruletonactivo
#ruletonactivo_peru… https://t.co/8YCL36ISVD","1","1","Ruletonactivo_c"
"2021-11-10 17:00:29","💻👩‍🏫👨‍🏫🔄 El martes 16, súmate a la clase en abierto para #docentes de didácticas híbridas y modelos formativos semi… https://t.co/aPmpfuM61J","1","0","UNIRuniversidad"
"2021-11-10 17:00:03","💻 Todas las #entrevistas de #NoHayDerecho en la web de @ideeleradio. 

Más información, más análisis, más debate ▶… https://t.co/8EQ8nwFHpB","0","0","ideeleradio"
"2021-11-10 17:00:00","Y en #América Latina, ¿no contaminamos?

La verdad sí. “…países como #Bolivia, #Brasil, #Colombia, #Paraguay y… https://t.co/hwBHXoD07b","0","2","LaInventadera"
"2021-11-10 17:00:00","A mí me encanta la #sierra; estoy aprendiendo a amarla. Si de mí dependiera, aprovecharía cada oportunidad que teng… https://t.co/hVUCeCwa3s","1","0","factortierra"
"2021-11-10 16:59:59","¿Ya te enteraste en dónde te toca presentar la Prueba Única Nacional? 🤷‍♂️ Descubre aquí cómo saberlo y qué recomen… https://t.co/pdkO5R2ZpY","1","0","grupogeard"
"2021-11-10 16:57:50","#ENVIVO 🔴 |  Presidente de #Perú, @PedroCastilloTe, ofrece declaraciones al país👉 https://t.co/tqMKHfl0b4 https://t.co/QLhKhUAIXI","29","16","teleSURtv"
"2021-11-10 16:57:36","Conectados desde @ConfianzaSAA en #Perú, siguiendo la transmisión en vivo del evento organizado por @FMBBVA ""Conect… https://t.co/GRTa9FDOk3","5","1","LuisGerLinares"
"2021-11-10 16:57:01","ESTOS SON LOS TRES MÁS CAROS DE #BOLIVIA Y #PERÚ

Según #Transfermarkt Erwin #Saavedra es el más caro de la Selecci… https://t.co/oHMtiO0EYc","2","0","1kevingallardo"
"2021-11-10 16:56:36","#Peru #AcunaTraidor
#AppBancadaTraidora
MIRTHA VAZQUEZ TRATA CON TRAIDOR ACUÑA COMO IMPEDIR VACANCIA DE CASTILLO
https://t.co/ZHIeTEHRl4","3","1","brufer8"
"2021-11-10 16:56:34","@CCFFAA_PERU @naval_peru @EjercitoPeru @fapperu la ley los ampara a q temen?, Vergonzosa bajada d cabeza y humillac… https://t.co/yss6bJPqsc","0","0","Augusto2412"
"2021-11-10 16:56:29","Del 17 al 19 de Noviembre, 
será nuestro #EncuentroREDMUJERES2021, en el que centenares #mujeresrurales intercambia… https://t.co/kGC0gizEwb","1","0","zabalketa"
"2021-11-10 16:55:07","#Perú La brecha #digital es un obstáculo para acceder a oportunidades de emprendimiento y formación. Cerrarla… https://t.co/uukSqOduZB","0","0","ConfianzaSAA"
"2021-11-10 16:54:55","No debe pasar desapercibida visita a #Perú de la subsecretaria d Estado #EEUU Wendy Sherman.El gobierno izquierdist… https://t.co/raRxkPsmo6","45","17","ljcisneros"
"2021-11-10 16:54:48","@FMBBVA #FMBBVAConectados
#Perú La brecha #digital es un obstáculo para acceder a oportunidades de emprendimiento y… https://t.co/qauIocsFiX","1","0","ConfianzaSAA"
"2021-11-10 16:53:38","#Perú | El #BancoCentraldeReservadelPerú puso en circulación la tercera moneda de S/ 1 de la serie numismática “Con… https://t.co/VVdERwQtUy","0","0","Diario_EP"
"2021-11-10 16:50:25","#URGENTE ¿El presidente (profesor) Pedro Castillo sabrá que es la meritocracia? 
Al menos, en su gobierno no existe… https://t.co/TODhlSjP7j","1","1","luismidelperu"
"2021-11-10 16:49:19","En #Peru el presidente socialista, comunista  electo con fraude, cada día esta llevando a sus país a la ruina, próx… https://t.co/IQFH8lGdL8","1","0","fallas_sin"
"2021-11-10 16:47:33","#Internacionales | La decisión se produce luego del cese de los jefes del Ejército y de la Fuerza Aérea de #Perú

https://t.co/a3DQiKT8A5","1","0","2001OnLine"
"2021-11-10 16:45:15","¡ESTAMOS PREPARADOS! 💪🏾
Mañana desde las 9:00pm la @SeleccionPeru 🇵🇪 disputará un encuentro crucial frente a la… https://t.co/DfMkxSgXvO","2","0","jugada_pre"
"2021-11-10 16:45:00","#10Nov 🐭Llego a Venezuela EL RULETAZO ONLINEl🐴

Cuenta Oficial  Twiter @elruletazoact
Instagram… https://t.co/VvJaVXLkLZ","0","1","LaLupaDelDinero"
"2021-11-10 16:44:00","✅RULETONES ACTIVOS #PERU #COLOMBIA Siguenos @ruletonactivo @Ruletonactivo_c 
-
Gana Millones con los #Ruletones Des… https://t.co/ivPjkAmMww","0","0","LaLupaDelDinero"
"2021-11-10 16:43:04","#BancoAzteca cambió su nombre en #Peru  y pasará a llamarse #AlfinBanco","0","0","SecrexPeru"
"2021-11-10 16:42:34","#PERÚ🇵🇪
🗞De acuerdo con el Indecopi, un total de 54 compañías han ingresado a concursos de acreedores por insolvenc… https://t.co/iWNGHtmt3m","2","1","ppulegal"
"2021-11-10 16:42:05","#Perú #ceviche  

Algo en mi se rompió https://t.co/CAquDLTzch","0","0","Stephannyz1201"
"2021-11-10 16:40:14","#Último #Opinión #Perú #Política 
Nuestros columnistas hoy : Rafael Aita, Hans-Peter Fribas y Johan Leuridan Lee… https://t.co/qqbz2hNsql","0","0","voxpopuli_aldia"
"2021-11-10 16:38:36","¿Ya descargaste el Informe de @APEIMPeru sobre los #Jóvenes Peruanos? Incluye nuestro estudio de #Insights y… https://t.co/3DrPr0euxM","6","2","consumer_truth"
"2021-11-10 16:38:36","EL QUE QUIERA VER Y ESCUCHAR:
EL GRAN APAG0N #PERU LA VERDAD OCULTA https://t.co/RVgNOsdP9p a través de @YouTube","0","0","kaiser_r_6"
"2021-11-10 16:34:52","🔴🔴¿Qué destacarías de éstos primeros 100 días del gobierno del Pdte. @PedroCastilloTe ? #Peru","84","27","mariobryceofic"
"2021-11-10 16:31:48","¿Se puede practicar el minimalismo en la Tecnología y hacer un podcasts? (No lo creo) #tech #Tecnologia #podcast… https://t.co/NwDesZYFIG","3","0","insanitytechpod"
"2021-11-10 16:31:39","#Perú contra #Bolivia, un duelo agónico con sabor a #Revancha - https://t.co/7SBz97T8GX

#SoyNuevaPrensa… https://t.co/BicEHwg4g6","0","0","SoyNuevaPrensa"
"2021-11-10 16:31:32","#Perú: Asoma peligro de destitución presidencial por crisis militar https://t.co/5l9qDKZx7X","1","1","cuba_enresumen"
